movieId,actorId,character
4000,68213,George Cowper
4000,255922,Frederick Tooker
4000,338824,Hicks
4003,252476,
4003,74077,
4003,75153,Young Journalist
4003,130547,
4004,231657,
4004,100479,Arie van Galen
4004,159652,Max de Nessel
4004,264327,
4006,936420,Senator William H. Langdon
4006,55865,Bud Haines
4009,707778,
4009,92290,Kind
4013,912478,Warren Jarvis
4013,731623,Prince of Aragon
4021,140054,
4021,222420,
4021,679170,
4022,637019,Julius Caesar
4022,144663,Vercingetorix
4022,526921,Pompeus
4022,557831,Catone
4022,1553082,Brutus
4026,917467,Golem
4026,301961,Troedler
4026,90104,Gelehrter
4027,874139,Charles MacLance - a Good Little Devil
4027,635919,Mrs. MacMiche
4031,392059,Marys Father
4031,205653,The Detective
4031,394182,Horace Walters
4031,420292,Marys Suitor
4037,695525,Marias Brother
4037,248836,Dick Brummage
4037,743298,Mr. Bulford
4037,22554,Count Garbiadoff
4038,247083,
4038,366008,Bobby Dawson
4038,507635,First Father
4038,909825,
4038,187981,Second Father
4043,908390,McSherry
4043,867469,Louis The Greyhound Fellman
4043,819793,Whispering Alex
4043,207764,The Pale-Face Kid
4044,2181635,
4047,866184,von Stahl
4047,252476,Ribera
4047,344981,
4047,489296,von Wüler
4047,511903,
4049,720812,Hamlet
4052,569645,Train ControllerBentonRand - Yeggman
4058,863505,Joe
4058,488092,The Chauffeur
4058,1279904,Longarm
4058,5176523,The Imposter
4063,829741,Terry Dennison
4063,399988,Owen
4063,738037,Ned Fairweather
4063,585503,Uncle David
4063,209704,Old Luke
4063,280261,The stranger
4063,877478,A Beachcomber
4066,159725,Løjtnant van Hauen
4066,718290,Ældste søn
4066,483943,Kontreadmiral van Hauen
4078,104197,Hon. Gerald OConnor
4078,344059,Richard Lenowen
4078,615139,Stephen Harbourne
4097,383368,Joe Braxton
4097,163540,Linson
4097,202592,Colonel Downs
4097,687031,Broker
4097,681927,Jockey Jones
4097,222401,Jockey Ross
4099,601212,The Scarecrow
4099,183278,The Tin Woodman
4099,940927,The Cowardly LionThe KangarooThe Crow
4112,674398,Fulano de Tal
4112,535522,
4112,57041,
4118,744514,
4118,276578,Ralph Hartsook
4118,41858,
4118,363288,
4118,7410130,Brother
4121,627274,Sherlock Holmes
4121,478151,Stapleton
4121,275670,Henry von Baskerville
4125,53820,Sir John Cotswolt
4125,68213,Cecil Cotswolt
4125,817956,Sir Isaac Jacobson
4126,181251,Max Crossman
4126,492993,Wesley Dyker
4134,285202,Gabriel - the Ascetic
4134,822059,The Abbot
4134,77320,A Monk
4134,86461,Undetermined Role
4136,491498,
4136,234670,
4136,902115,
4137,819793,
4137,725021,Mark Cross
4137,386893,Sir John Harding
4137,392059,Simon Strong
4137,137416,
4138,344059,Philippe Castelle
4138,104197,Prince Serbius
4138,219459,Victor Sancterre
4141,354812,
4141,417837,
4141,519765,
4141,718290,
4141,1448664,
4142,308848,Imar
4150,6500440,Extra
4150,6500432,Motana
4150,6500435,Kenada
4150,6500436,WaketYaklus
4150,6500437,Sorcerer
4150,6500439,Fisherman who drops a paddle on the rocks
4152,110838,Baron von Kraft
4152,830335,Waldo von Kraft
4152,263632,Captain Bordeaux
4155,587205,
4155,497523,
4155,49905,
4156,901654,Raleigh
4156,527127,Hubert
4156,209789,
4162,702738,
4162,868114,
4163,319067,Cabman
4163,395023,Piano Player
4163,403636,Lorenzo
4163,427342,Sgt. Whitney
4163,922396,Maj. Dean
4164,639435,
4164,257897,
4164,717671,
4164,535827,
4167,153062,
4167,2118,
4167,408932,
4169,560785,John Neil
4170,11461975,Butler
4170,256556,Shorty Grandon
4170,1359591,The Farmer
4170,795025,Jack Gibbons
4175,511104,
4175,166730,Jack - 3rd period
4175,795025,Jack - 2nd Period
4175,745525,Jack - 1st Period
4175,712870,
4178,478487,Pharaoh
4178,820821,
4179,190516,Joseph
4179,499789,Undetermined Role
4179,55661,Undetermined Role
4179,61746,Undetermined Role
4180,318516,Judge Livingston
4180,1167224,Dick Winthrop
4180,601962,Mr. Johnson
4181,910400,Holofernes
4181,366008,Nathan - Son of Eliah
4182,621723,Jurgis Rudkus
4182,191951,Connor
4185,488932,
4188,790596,George Steels
4188,85877,Frederick MarstonRobert Anglo-Saxon
4188,116636,St. John
4188,696106,Señor Roberto
4195,231657,Signor Carlo
4195,491303,Jonge Theodoor MakkoKratesYoung Theodoor Makko
4195,318560,Oudere Theodoor MakkoKratesElderly Theodoor Makko
4195,683399,Philip Strijkman
4195,402309,Löbell
4197,583395,
4197,91386,
4197,583207,Professor Hasse
4199,407322,Aladár
4199,1090737,Dezsõ Aranka férje
4200,883519,
4200,771585,Musiker Rudolf
4200,2154,Schriftsteller Alfred
4200,94766,HausmeisterßFaktotum
4201,733633,Fluff - the Modiste
4201,603875,Mr. Blenkinsop
4205,232063,Baron de Coverly
4205,791078,The hermit
4205,898660,Gilbert Hastings
4207,531759,Kara the Last Egyptian
4207,651664,Viscount Consinor
4208,659947,Ambassador of Austrania
4208,110838,Von Tromp
4208,191899,Prince Ludwig
4208,398459,Hermann Ardelheim
4208,186336,Raolf Ardelheim
4208,58328,A cavalry officer
4211,282348,Baron Ellery
4211,7438006,Peter Musiker
4214,845946,Harry Graham
4214,208413,Joel Scovendyke
4214,404431,Durward Belmont
4214,35482,John Nichols
4215,408932,Durward Belmont
4215,269265,Harry Rivers Graham
4215,286346,Mr. Livingston
4218,97421,
4222,838165,Timothy D. Big Tim Sullivan
4223,247083,Villas servant
4223,366008,American lover
4223,1694147,Federal Officer
4224,392059,Bernard Chetwin
4224,386893,Eustace Pelham
4226,267914,Winston
4226,355030,Tallyrand
4226,254671,Jimmy Payne
4230,899133,James B. Maxwell
4230,505354,Dick Vernon
4230,118613,Ike Morgan a crook
4230,770846,Ben Morgan
4230,574681,Spike Dorgan
4230,269265,Dopey Dan
4231,134984,
4231,140054,
4231,148546,
4232,68213,Jefferson Ryder
4232,817956,John Burkett Ryder
4232,567245,Judge Rossmore
4234,834009,Blue Wing
4234,822481,Parson Bill
4234,392429,Dead Shot Jackson
4234,710362,Four Eyes the sheriff
4234,496470,Doc Casey
4236,202592,John Moore
4236,177603,Perry Carlyle
4236,163540,Sam Meade
4236,191951,Richard Graham
4237,532975,Isaac Zangwill
4238,250034,Dick Tipton
4238,529062,Earl of Dorincourt
4238,747453,Cedric Erroll (Little Lord Fauntleroy)
4238,891007,Llawyer Havisham
4238,652129,Minna Tipton
4238,823786,Ben Tipton
4238,130269,Tommy Tipton
4244,281381,Lt. Harris
4244,511100,Capt. Herbert Carey
4244,814825,Lt. Col. Morrison
4244,713974,Uncle Billy
4249,290066,Dr. Barnhelun
4249,453799,Dr. Crossett
4249,949648,Dick Fenway
4249,390686,John Dorris
4256,344059,Seth
4256,104197,
4256,615139,
4257,912478,Reuben Warren
4257,697033,Andrew Knowlton
4257,393818,Ralph Standish
4267,476259,Felx the Child
4267,267916,Felix the Man
4267,70791,Monsieur Lecoq
4267,398446,Monsieur Jarnier
4270,140054,
4270,679170,
4271,212098,Jack
4271,231657,VisserFisherman
4271,294276,
4271,72191,
4271,392906,VisserFisherman
4272,285643,Hugo Loubeque
4272,776747,Lt. Gibson
4272,793189,Thompson - the Butler
4272,445507,Sumpter Love
4272,92665,Government Aviator
4272,383278,
4272,492302,Native-Chief
4275,642190,
4275,292407,
4275,779891,
4275,198413,
4290,297368,
4290,297416,
4291,85877,Champneys Carter
4291,166226,Jackson Carter
4291,116643,Count Lecoff
4291,790593,Rev. Orlando Stone
4291,834977,Spink the publisher
4291,217567,Sol Burbank
4291,449516,Herbert Ingram
4292,556732,The Detective
4292,531584,John Perriton
4292,949133,Nelson Wales
4292,264279,Lawyer Lipmann
4292,644728,MiensBiceps
4294,725021,Daniel Voorhees Pike
4294,731623,The Grand Duke Vaseill
4294,598767,Earl of Hawcastle
4294,758457,Hon. Almerce St. Aubyn
4295,858,Fitzhugh
4295,687031,Prison Warden
4295,516974,Danton
4295,38495,Schmidt
4295,30342,Louis
4299,790348,Captain Jack Conway
4301,414088,Sheriff Smith
4301,913094,Henry Garrison
4301,290066,George Garrison
4301,123679,Richard Horrigan
4301,562805,Charles Wainwright
4301,385686,Perry Carter Wainwright
4301,55865,Joe Standing
4302,279530,Chales Henderson
4302,276578,Lt. Bob Warburton
4302,494498,Scout
4302,598767,Col. Raleigh
4302,933424,Jack Warburton
4303,915862,Rochfort
4303,613623,The Chevalier des Grieux
4303,8759,Baron de Bretigny
4303,358657,Abbe Tiberge
4303,922707,Lescaut
4304,526226,Lieutenant Dare
4304,711623,Russian Ambassador
4304,48612,Kan-You-Way
4304,175369,Prince Ching
4306,687031,Manelich - the Shepherd
4306,163540,Sebastien - the Master
4306,390686,Sebastiens Servant
4306,608971,Villager
4307,166730,Cub reporter
4307,679043,Martin Eden
4307,712660,Arthur Morse
4307,583645,Russ Brissenden
4312,694484,Nicholas Moses
4312,2503,Gentleman Joe the Cracksman
4312,516687,The Uncle
4312,122424,Harold Martin
4312,751188,Captain Dan McRae
4312,606264,Robert Kendall
4313,179789,Wah Sing
4313,502752,John Dore
4313,141650,Harry Wilkerson
4313,382700,Charles Everett
4313,383278,Tom Gallon
4313,542567,Tom Kane
4313,392442,Donald Faversham
4314,106785,Richard Allen
4314,598767,Henry Allen
4314,478890,Blount
4314,279530,Diamond Willie
4319,2503,Cyril Bruce McVeagh
4319,751188,Pearly Gates
4319,856001,Harmon Darrell
4321,516974,Clyde Lawrence Marjories Sweetheart
4321,646851,Professor Scott
4321,277313,Professor Scotts Father
4325,806565,Shylock
4325,314700,Bassanio
4325,432216,Antonio
4325,933424,
4328,485880,Governor of Moscow
4328,12169,Michael Strogoff
4328,538380,Ivan Ogareff
4335,416527,Harry Furniss
4335,511100,Loring Brent
4335,448682,Sidney Belgradin
4335,604384,Geoffrey Marshe
4336,102718,Jones - Hargreaves ButlerStanley Hargreave
4336,190516,Jim Norton - Newspaper Reporter
4336,268437,Braine - a Conspirator
4337,122697,Police Captain
4337,642190,Pell
4337,330242,Pells Secretary
4337,292407,Roger
4337,408932,Banker
4337,532996,Judge
4337,176698,Detective
4338,741830,
4338,8518,Le Baron
4338,318730,
4338,614398,
4341,827509,
4345,140054,Labast
4345,243918,
4349,593010,Capt. John Palmer
4349,1475687,Lord Chester
4349,921506,
4357,891238,
4362,448682,Tomasso
4362,7221,Mr. Barnes
4362,440059,Gerald Anstruther
4362,401967,Count Musso Danella
4363,149477,Bramley Bush
4363,485274,Prof. Newton Black
4363,687031,Tom Larkey
4363,95695,Jack Dangerfield
4363,381677,Major Thorne
4365,733443,Hiram Wiggs
4365,676473,Bob
4366,97421,
4368,855047,Lionel Mann
4368,636281,Henry Murdock
4368,271659,The Butler
4368,1076272,The Nephew
4368,447099,The Prosecution
4368,680190,The Defense
4369,604384,Arthur Bainbridge Lennox
4369,930504,Sacha
4369,529368,Baron Friederich
4371,106990,Big Otto
4376,855912,John Jasper
4376,382774,Edwin Drood
4376,827569,Neville Landless
4376,376079,
4377,324317,
4377,783027,
4377,2336680,
4378,4787025,Maurice Braham
4378,443157,Sexton Blake
4378,138206,Tinker
4378,668310,George Marsden Plummer
4378,602956,Flash Harry
4378,131965,Jack Braham
4381,330280,Joe Cameron
4381,877536,Cpl. Walton
4381,796722,
4384,681441,Pierre Bernier
4384,684960,Rouchard
4384,135303,
4387,89939,Arno von Dotzky Marthas første mand
4387,299761,Fr. von Tilling Marthas anden mand
4387,64953,Grev von Althaus Marthas far
4387,902115,Konrad Marthas og Rosas fætter
4390,343043,
4390,152888,Pavel Kostrizyn
4390,451617,The porter
4390,677536,Baron von Rehren
4391,607864,Duke Boris
4391,790137,King William
4391,920607,King Neptune
4398,330280,Sgt. Nolan
4398,877548,Pvt. Nolan
4398,796722,Capt. Fornet
4401,853336,Richard
4401,178049,Coke
4403,183869,Tony Franti
4403,28658,Andrea Franti
4403,853604,Charles Marden
4403,828898,Nathan Marden
4403,112030,Red Galvin
4403,538082,David Mantz
4403,353956,Jean de Resni
4409,819793,Wallace Gray
4409,207764,Lt. Charlie
4409,461524,Col. Gray
4409,814825,Swiftwind
4415,98376,Naass
4415,755331,Axel Gunderson
4415,712870,A Mountie
4416,261455,Travers Gladwin
4416,780869,Al Wilson
4416,610505,Phelan - Officer 666
4416,397326,Whitney Barnes
4416,409251,Bateato
4431,173875,The Earl of Vallefort
4431,124279,John Delancey Curtis
4431,181958,Horace P. Curtis
4431,914476,Henry R. Hunter
4432,432915,Gladimir Kubelow
4432,110838,Gen. Blucher
4432,263632,Michael Mirischka
4433,470097,M. Fonblanque
4433,163540,Comte Florian de Crebillon
4433,741830,Capt. John Gregory
4433,11151,Capt. John Gregory
4434,85919,Thomas Brainerd Sr.
4434,533987,Henry Thompson
4434,743885,Thomas Brainerd Jr.
4435,941782,Thinkright Johnson
4435,515979,Judge Calvin Trent
4435,712660,John Dunham
4437,867469,The General
4437,207764,The Father
4437,819793,The Patriot
4438,170133,Othello
4438,824971,Cassio
4438,865998,Iago
4447,21372,
4447,171802,
4447,537147,
4447,232063,
4450,470328,Dr. Remus (Erfinder)
4450,681726,Doktor Tomari
4450,624601,Stuart Webbs
4451,816081,The Detective
4451,551222,Joe Brooks
4451,368748,Capt. Williams
4451,410271,Jimsey Smith
4452,511100,Rex
4452,448682,
4456,106902,
4456,417837,
4456,707778,Michel Passionel
4456,903194,
4456,903235,
4457,601212,Unc Nunkie Ojos Guardian
4457,751401,Dr. Pipt the Crooked Magician
4458,20140,Tout
4458,210016,Curtis Holmes
4458,931935,Joe Brill
4458,186353,Jim Kent
4458,682560,Bug Hicks
4458,854654,Herman Krause
4459,671987,
4459,47534,John Hadley
4459,74063,Detective
4459,139714,
4459,497444,
4459,581194,
4465,928108,Harry Marvin
4465,659947,Raymond Owen - aka Koerner (re-release)
4465,430968,Sanford Marvin - Paulines Father
4470,783629,Pierre
4470,780869,Sergeant Tom Redding
4470,368748,Peter Galbraith
4470,725840,Val
4470,569261,Father Coraine
4470,174720,Durkin
4473,408865,Jadwins butler
4473,480107,Jadwin
4473,55865,Landry
4473,204724,Crookess clerk
4473,290066,Cressler
4481,488536,
4483,5453544,Francis
4483,198410,John Armitage
4483,533158,Frederick Augustus
4483,90649,Emperor Charles Louis
4483,50150,Archduke Karl
4483,553290,Fredinand von Stroebel
4488,353956,Richard
4488,822060,The Doctor
4488,256352,Charlie Duke
4493,163540,Prince Eugen
4493,676473,Basil Jennico
4493,608971,Basils Uncle
4493,50150,Duke of Dornheim
4493,485880,Von Krappitz
4496,671987,The Rajah of Myore
4496,74063,The Prince
4496,556607,Billy the reporter
4496,368748,Moreland
4501,844683,
4501,209802,
4501,246568,
4501,603064,
4501,729157,
4502,96783,
4502,251622,Priest
4502,353770,Older Priest
4502,489296,Claras Father
4502,526234,Estate Owner
4504,98376,Richard Alden
4504,285202,Wyant Van Zandt
4504,283444,Van Zandts son
4504,207637,The poet
4509,532929,Gerald Fitzgerald - Earl of Kildare
4509,174720,Sir Henry Hardcastle
4514,731623,Mike Reardon
4514,8518,Steve Baird
4514,758457,Sidney Rosenthal
4514,611913,John H. Tyler
4514,624735,Jackson Ives
4525,415241,Le général Santerre
4525,260391,Le Chevalier de Maison-Rouge alias le citoyen Morand
4525,617787,Le citoyen Rocher
4525,233530,Dixmer
4532,744514,François
4532,534259,Cardinal Richelieu
4532,235791,Adrien de Mauprat
4532,151387,Sieur de Beringhen
4532,624735,The King
4532,151606,Baradas
4535,398268,Fordyces Secretary
4535,574421,George Gormly alias of George Fordyce
4535,687031,William Haldane
4535,110838,Jim Martin
4535,29139,Chief of Police
4535,235303,The Sheriff
4537,420232,Rip Van Winkle
4537,86816,Nick Vedder
4543,140054,
4544,389512,Kid Hogan
4544,373003,Dan Hogan
4544,249785,Frank Roberts
4544,140452,Tom Drogan
4545,478890,Esra Kincaid - Land-Jumper
4545,426668,Kearney Government Agent
4548,140452,James Clarence
4548,115446,The Prince of Wales
4548,101373,Count Felson
4555,676473,The Man
4555,683265,Red Pete Heath
4558,449857,Samson
4558,673814,Manoah Samsons father
4563,563997,Robert Darrow
4563,516974,Frank Dexter
4563,163540,Walter Elliott
4563,697033,Philip Russell
4565,178118,Sir Oliver Surface
4565,177700,Charles Surface
4565,42422,Joseph Surface
4565,121364,Rowley
4567,696390,Juxte Duvarney
4567,859,Monsieur Doltaire
4567,420232,King Louis of France
4567,924834,Captain Robert Moray
4571,243918,
4571,140054,
4571,13653,
4571,140040,
4572,148546,
4572,664197,
4573,627274,
4573,533048,SelbstSelf
4581,512796,Shah King of Delhi
4581,166958,General Kimber
4581,403636,Captain Arlington
4581,314700,Lieutenant Shannon of the Sixth
4581,922396,Ram High Priest
4581,227020,Umbolla Rams Servant
4586,828898,Nathaniel Berry
4586,368748,Martin Berry
4586,853604,Sam Warner
4586,175067,Josiah Blake
4591,332454,
4591,759980,Dr. Franklin
4591,845946,
4591,731107,
4593,538081,Tigellinus
4593,267912,Marcus Superbus
4593,88767,Nero
4593,861696,Favius
4594,556015,
4594,679170,Louis de Robles
4594,35412,Conde de Armengol
4594,717593,Zancudo
4594,704158,Garabito
4595,444428,Cyrils father
4595,328760,
4598,234714,
4598,227022,
4598,376574,
4603,251622,Holm
4603,253307,Brandts valet
4603,489296,Brandt
4613,170038,The American Consul
4613,267914,Robert Clay
4613,820821,Pres. Alvarez
4613,695466,Reginald King
4613,823225,Mac Williams
4613,830335,Capt. Stuart
4613,174720,Gen. Mendoza
4615,148546,
4615,246445,
4615,541366,
4622,859,Richard Blunt
4622,150389,Dunstan Leech
4622,157484,Cecil Leech
4626,627617,James Morgan
4627,533158,Stephen Ford
4627,242800,Jack Murray
4627,241758,Jules De Fonde
4628,85877,Bruce Morson
4628,11151,James Ormond
4628,191951,Tracy
4628,242800,Beasley
4628,164957,Marcus Girard
4630,267912,Roy Glenister
4630,764346,Alex McNamara
4632,306837,Gilbert Steele
4632,867469,Val De Valette
4632,741852,Wolf
4633,683225,Henry Wharton
4633,712660,Harvey Birch
4633,941782,Gen. George Washington
4633,18393,Maj. Dunwoodie
4633,211274,Mr. Wharton (a Tory)
4635,267914,Capt. James Wynnegate - aka Jim Carston
4635,758457,Sir Henry - Earl of Kerhill
4636,822493,Parson Hammond
4636,430910,St. Elmo Murray
4636,567756,Murray Hammond
4639,526234,Paul Dettleff medicine studerande
4639,130547,Dettleff Pauls far godsägare
4639,252476,Rysk gendarm
4639,489293,
4642,751510,Bill Hubbell
4642,393818,Douglas Aines
4643,448682,Henry Gray
4643,253151,Uncle Adam
4643,416527,Mr. Lennox
4643,39021,Vanveldt
4643,226320,Dr. Frankenstein
4647,624601,Stuart Webbs
4647,681620,
4647,723802,
4647,1047053,
4649,624601,Stuart Webbs
4649,225905,
4651,103931,Sherlock Holmes
4651,666835,Jefferson Hope
4651,667247,John Ferrier
4654,85877,King Stephen
4654,516974,Robert Trainor
4654,60238,The Prime Minister
4654,393818,Prince Eugene
4656,197710,A Ruined Gambler
4656,2311,Prince Florizel
4656,344059,The President
4656,615139,Colonel Geraldine
4656,104197,
4656,184266,Silas O. Scuddermore
4656,191544,Captain Geraldine
4660,674185,The Doctor
4660,365742,Mr. Gossip
4665,430968,Paul Chilton Madame Bartletts Secretary
4665,354878,Walter Madame Bartletts Son
4665,376742,Senator Bristow
4665,752828,Warden Turner
4665,671987,Secret Service Agent
4668,440059,Lt. Jack Bradley
4668,529368,Col. Richard Everett
4668,355111,Capt. Benham
4677,505354,Everyboy
4677,642190,Satan
4677,292407,Justice
4677,607912,Avarice
4681,308257,Ben Letts
4681,516974,Frederick Graves
4681,366689,Daddy Skinner
4681,910388,Elias Graves
4684,311375,Nicais
4684,560785,Paphnuce
4688,119569,Richard Voysin
4688,202592,Mr. Legardes
4688,207764,Detective
4688,819793,Fernand Legardes
4695,822083,Abraham Solman
4695,796900,Isaac Gruenstein
4695,166633,Fedor Tomspky
4695,169866,Alexis Movak
4695,857181,Russell - Fedors son
4696,1576435,
4698,177951,Major Vasileff the Spy
4698,668927,Stefan King of Veseria
4698,227022,General Pavlovitch
4698,269582,Mahovitch the Prime Minister
4698,232063,Dimitri the Queens Bodyguard
4699,808427,Mr. Bix
4699,354878,Clem
4699,835797,Sonny
4699,136888,Steve Towney
4699,191899,Louis Beresford
4700,392059,Richard HarrisJoseph Harris (dual role)
4700,205653,Joe Clarke
4701,401924,Superintendent
4701,911139,John Pearce
4701,559932,Phil Blair
4701,338708,Henry Barrett
4701,81361,Thomas Barrett
4701,606887,George Bowers
4704,34454,
4707,122,The City Slicker
4707,841501,Tillies Father
4708,81288,
4710,408932,John Gale
4710,153062,Joe Burns
4711,210016,Dr. John Wright
4711,854654,The Promoter
4711,931935,A Physician
4712,1094006,Kontra Fridolin
